MONTHS_WORKED;HOURS_PER_WEEK;URBAN_RURAL;SEX;AGE_RANGE;SALARY_RANK;SEX_BK;OCCUPATION_BK;AGE_RANGE_BK;OCCUPATION
12;60;1;0;0;5;F;alcalde;ADOLESCENCIA;3
12;48;1;1;5;3;M;salvavidas;VEJEZ;19
12;48;1;0;1;2;F;salvavidas;ADULTEZ;19
12;40;1;1;1;2;M;salvavidas;ADULTEZ;19
7;48;1;0;1;2;F;salvavidas;ADULTEZ;19
11;48;1;1;5;2;M;salvavidas;VEJEZ;19
12;48;1;1;5;2;M;salvavidas;VEJEZ;19
12;56;1;0;0;2;F;salvavidas;ADOLESCENCIA;19
12;40;1;1;1;2;M;actor;ADULTEZ;2
12;84;1;0;3;2;F;actor;JUVENTUD;2
12;30;1;0;1;1;F;actor;ADULTEZ;2
12;62;1;0;2;1;F;actor;INFANCIA;2
12;48;1;0;1;5;F;ambientalista;ADULTEZ;5
11;40;1;1;5;3;M;ambientalista;VEJEZ;5
5;48;1;1;2;4;M;ambientalista;INFANCIA;5
12;40;1;0;5;4;F;ambientalista;VEJEZ;5
12;48;1;1;1;3;M;ambientalista;ADULTEZ;5
12;48;1;1;1;2;M;ambientalista;ADULTEZ;5
12;10;1;0;5;1;F;ambientalista;VEJEZ;5
12;48;1;0;2;5;F;ambientalista;INFANCIA;5
12;48;1;1;1;4;M;ambientalista;ADULTEZ;5
12;48;1;1;5;4;M;ambientalista;VEJEZ;5
12;60;1;1;1;5;M;ambientalista;ADULTEZ;5
12;48;1;0;1;4;F;ambientalista;ADULTEZ;5
12;48;1;0;1;1;F;aparejador;ADULTEZ;6
10;48;1;0;5;1;F;aparejador;VEJEZ;6
12;48;1;1;1;1;M;aparejador;ADULTEZ;6
12;48;1;1;1;1;M;aparejador;ADULTEZ;6
12;48;1;1;0;1;M;aparejador;ADOLESCENCIA;6
12;20;1;0;5;1;F;aparejador;VEJEZ;6
12;48;1;0;1;1;F;aparejador;ADULTEZ;6
12;42;1;1;2;2;M;aparejador;INFANCIA;6
8;30;1;0;1;1;F;aparejador;ADULTEZ;6
12;48;1;0;5;3;F;aparejador;VEJEZ;6
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;40;1;0;2;1;F;abad;INFANCIA;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;40;1;0;2;1;F;abad;INFANCIA;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;48;1;0;5;2;F;abad;VEJEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;46;1;1;1;4;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;5;1;1;5;1;M;abad;VEJEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;60;2;1;2;3;M;abad;INFANCIA;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;40;1;1;1;1;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;60;1;0;1;1;F;abad;ADULTEZ;0
12;100;1;0;3;3;F;abad;JUVENTUD;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;70;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;48;1;1;1;2;M;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;30;1;0;1;1;F;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
12;48;1;0;5;3;F;abad;VEJEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;50;1;0;5;4;F;abad;VEJEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;60;1;1;1;1;M;abad;ADULTEZ;0
12;48;1;1;0;2;M;abad;ADOLESCENCIA;0
12;48;1;0;1;4;F;abad;ADULTEZ;0
12;40;1;0;1;1;F;abad;ADULTEZ;0
5;24;1;1;1;1;M;abad;ADULTEZ;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;48;1;1;1;3;M;abad;ADULTEZ;0
12;28;1;0;5;1;F;abad;VEJEZ;0
12;50;1;0;1;2;F;abad;ADULTEZ;0
12;48;1;0;0;2;F;abad;ADOLESCENCIA;0
12;56;1;0;3;1;F;abad;JUVENTUD;0
12;60;1;0;2;4;F;abad;INFANCIA;0
12;45;1;0;1;5;F;abogado;ADULTEZ;1
12;40;1;1;5;3;M;abogado;VEJEZ;1
12;48;1;0;0;5;F;abogado;ADOLESCENCIA;1
12;48;1;1;2;1;M;abogado;INFANCIA;1
12;40;1;1;3;4;M;abogado;JUVENTUD;1
12;48;1;1;5;4;M;abogado;VEJEZ;1
12;40;1;0;2;3;F;abogado;INFANCIA;1
12;50;1;0;3;4;F;abogado;JUVENTUD;1
12;35;1;0;0;3;F;abogado;ADOLESCENCIA;1
12;40;1;0;0;5;F;abogado;ADOLESCENCIA;1
12;48;1;1;0;5;M;abogado;ADOLESCENCIA;1
4;20;1;1;2;2;M;abogado;INFANCIA;1
12;50;1;1;1;5;M;abogado;ADULTEZ;1
12;40;1;1;1;5;M;abogado;ADULTEZ;1
12;48;1;0;1;3;F;abogado;ADULTEZ;1
12;48;1;0;0;3;F;abogado;ADOLESCENCIA;1
12;16;1;0;3;2;F;abogado;JUVENTUD;1
12;48;2;0;3;1;F;abogado;JUVENTUD;1
12;45;1;1;2;4;M;abogado;INFANCIA;1
12;48;1;0;0;5;F;abogado;ADOLESCENCIA;1
12;30;1;0;1;2;F;abogado;ADULTEZ;1
12;48;1;1;0;3;M;abogado;ADOLESCENCIA;1
12;48;1;1;5;3;M;abogado;VEJEZ;1
12;40;2;1;1;3;M;abogado;ADULTEZ;1
12;50;1;1;1;4;M;abogado;ADULTEZ;1
12;48;1;0;2;5;F;abogado;INFANCIA;1
12;48;1;1;1;5;M;abogado;ADULTEZ;1
12;48;1;0;5;5;F;abogado;VEJEZ;1
12;48;1;0;3;3;F;abogado;JUVENTUD;1
12;48;1;0;3;2;F;abogado;JUVENTUD;1
5;48;1;0;3;1;F;abogado;JUVENTUD;1
12;48;1;1;1;5;M;abogado;ADULTEZ;1
12;48;1;0;2;2;F;abogado;INFANCIA;1
12;48;1;0;5;2;F;abogado;VEJEZ;1
12;48;1;1;3;4;M;abogado;JUVENTUD;1
12;48;1;1;1;5;M;abogado;ADULTEZ;1
12;48;1;1;0;2;M;abogado;ADOLESCENCIA;1
12;40;1;0;5;3;F;abogado;VEJEZ;1
6;45;1;1;1;2;M;abogado;ADULTEZ;1
12;48;1;0;5;3;F;abogado;VEJEZ;1
12;50;1;1;1;2;M;abogado;ADULTEZ;1
1;45;1;0;1;2;F;abogado;ADULTEZ;1
12;24;1;0;0;2;F;abogado;ADOLESCENCIA;1
12;48;1;1;0;2;M;abogado;ADOLESCENCIA;1
12;30;1;1;3;5;M;abogado;JUVENTUD;1
12;40;1;0;0;5;F;abogado;ADOLESCENCIA;1
8;48;1;0;5;4;F;abogado;VEJEZ;1
12;48;1;0;1;5;F;abogado;ADULTEZ;1
12;48;2;0;3;1;F;abogado;JUVENTUD;1
12;48;1;0;2;1;F;abogado;INFANCIA;1
12;48;1;0;3;2;F;abogado;JUVENTUD;1
12;48;1;0;3;5;F;abogado;JUVENTUD;1
12;16;1;0;3;2;F;abogado;JUVENTUD;1
12;25;1;1;3;2;M;abogado;JUVENTUD;1
12;48;1;1;0;2;M;abogado;ADOLESCENCIA;1
12;48;1;0;1;5;F;abogado;ADULTEZ;1
12;40;1;1;3;2;M;abogado;JUVENTUD;1
12;48;1;0;1;5;F;abogado;ADULTEZ;1
12;48;1;0;0;1;F;abogado;ADOLESCENCIA;1
3;40;1;0;5;2;F;abogado;VEJEZ;1
12;48;1;0;0;2;F;abogado;ADOLESCENCIA;1
5;60;1;1;2;2;M;abogado;INFANCIA;1
12;48;1;0;1;5;F;abogado;ADULTEZ;1
12;48;1;0;5;5;F;abogado;VEJEZ;1
12;48;1;0;5;4;F;abogado;VEJEZ;1
12;48;1;0;2;3;F;abogado;INFANCIA;1
12;40;1;0;1;2;F;abogado;ADULTEZ;1
5;24;1;0;1;5;F;abogado;ADULTEZ;1
12;60;1;0;1;2;F;abogado;ADULTEZ;1
12;48;1;0;5;2;F;abogado;VEJEZ;1
12;40;1;1;1;1;M;abogado;ADULTEZ;1
12;40;1;0;0;5;F;abogado;ADOLESCENCIA;1
12;48;1;0;5;3;F;abogado;VEJEZ;1
12;48;2;0;3;1;F;abogado;JUVENTUD;1
12;48;1;1;1;2;M;abogado;ADULTEZ;1
12;45;1;0;1;5;F;abogado;ADULTEZ;1
12;48;1;0;1;4;F;abogado;ADULTEZ;1
12;48;1;1;5;3;M;abogado;VEJEZ;1
11;40;1;0;1;5;F;abogado;ADULTEZ;1
12;48;2;0;3;1;F;abogado;JUVENTUD;1
12;40;1;1;5;4;M;abogado;VEJEZ;1
12;40;1;0;5;5;F;abogado;VEJEZ;1
12;40;1;0;1;1;F;abogado;ADULTEZ;1
12;48;1;0;5;4;F;abogado;VEJEZ;1
4;24;1;1;5;1;M;abogado;VEJEZ;1
12;48;1;1;5;5;M;abogado;VEJEZ;1
12;40;1;0;1;5;F;abogado;ADULTEZ;1
10;40;1;1;1;3;M;abogado;ADULTEZ;1
12;30;1;0;1;1;F;abogado;ADULTEZ;1
12;48;1;0;0;4;F;abogado;ADOLESCENCIA;1
12;40;1;0;5;3;F;abogado;VEJEZ;1
12;40;1;1;1;2;M;abogado;ADULTEZ;1
12;48;1;0;3;3;F;abogado;JUVENTUD;1
12;40;1;0;5;3;F;abogado;VEJEZ;1
5;48;1;0;3;1;F;abogado;JUVENTUD;1
12;48;1;0;1;4;F;abogado;ADULTEZ;1
12;40;1;0;4;2;F;abogado;PRIMERA INFANCIA;1
12;48;1;0;5;5;F;abogado;VEJEZ;1
12;40;1;1;3;3;M;abogado;JUVENTUD;1
